"chr","cm.pos","mb.pos"
"4:28025820","4",73.4646212595266,28.02582
"4:28025983","4",73.4646213595266,28.025983
"4:28059904","4",74.0322653529392,28.059904
"4:28059952","4",74.0322654529392,28.059952
"4:28059980","4",74.0322655529392,28.05998
"4:28066938","4",74.6003265713949,28.066938
"4:28189259","4",75.1771605238897,28.189259
"4:28189264","4",75.1771606238897,28.189264
"4:28331240","4",75.1771607238897,28.33124
"4:28331339","4",75.1771608238897,28.331339
"4:28714693","4",75.1771609238897,28.714693
"4:28714770","4",75.1771610238897,28.71477
"4:29448321","4",76.3338862158477,29.448321
"4:29460237","4",76.3338863158477,29.460237
"4:29590250","4",76.3338864158477,29.59025
"4:29741904","4",80.3317461512717,29.741904
"4:29741919","4",80.3317462512717,29.741919
"4:29783539","4",80.3317463512717,29.783539
"4:30753226","4",84.3299401902136,30.753226
"4:30800821","4",84.3299402902136,30.800821
"4:30849157","4",84.3299403902136,30.849157
"4:30850355","4",84.3299404902136,30.850355
"4:30904792","4",84.3299405902136,30.904792
"4:31721336","4",87.8508548906188,31.721336
"4:31799825","4",87.8508549906188,31.799825
"4:32145625","4",89.0046468100309,32.145625
"4:32184860","4",89.0046469100309,32.18486
"4:32184925","4",89.0046470100309,32.184925
"4:32193985","4",89.0046471100309,32.193985
"4:32469251","4",89.0046472100309,32.469251
"4:33063149","4",90.1608813254247,33.063149
"4:33697288","4",90.1608814254247,33.697288
"4:33697318","4",90.1608815254247,33.697318
"4:33710557","4",90.7376176377185,33.710557
"4:34311719","4",91.6969859595477,34.311719
"4:34802872","4",93.6408240626427,34.802872
"4:34972386","4",93.6408241626427,34.972386
"4:35300388","4",95.3808258889487,35.300388
"4:35755529","4",95.3808259889487,35.755529
"4:36026412","4",95.3808260889488,36.026412
"4:36170572","4",95.3808261889487,36.170572
"4:36170687","4",95.3808262889487,36.170687
"4:36170749","4",95.3808263889487,36.170749
"4:36236425","4",95.3808264889487,36.236425
"4:38790638","4",95.3808265889488,38.790638
"4:39259327","4",97.7073896826304,39.259327
"4:39287596","4",97.7073897826304,39.287596
"4:39287742","4",97.7073898826304,39.287742
"4:39586553","4",98.8768523308601,39.586553
